EmployeeID,FirstName,LastName,Email,Department,JobTitle,City,Age,MonthlySalary,EmploymentStatus,HireDate
1517,Thabo, mokoena , john.smith@gmail.com ,Marketing,Analyst,Pretoria,29,62000,On Leave,25-09-20
1518,Thabo,Jones, john.smith@gmail.com ,Operations,Manager,Pretoria,34,15000,Resigned,04-03-21
1519,Sipho,Jones,thabo.dlamini@gmail.com,Finance,Coordinator,Bloemfontein,41,15000,On Leave,28-02-20
1520,Nomsa, mokoena ,Nomsa.Khumalo@yahoo.com,Customer Support,Administrator,Johannesburg,25,62000,On Leave,26-09-18
1521, john ,Dlamini,Nomsa.Khumalo@yahoo.com,Finance,Administrator,Durban,22,15000,Active,18-11-22
1522,Nomsa,Khumalo,,Finance,Manager,Cape Town,29,48000,Resigned,11-08-18
1523, john ,Smith,,Human Resources,Analyst,Pretoria,55,15000,On Leave,22-01-23
1524, john , mokoena ,,Finance,Manager,Johannesburg,55,15000,Resigned,25-01-18
1525,Thabo,Khumalo, john.smith@gmail.com ,Operations,Analyst,Durban,-1,48000,Resigned,22-08-23
1526,SARAH, mokoena ,thabo.dlamini@gmail.com,Marketing,Coordinator,Bloemfontein,25,22000,On Leave,07-06-22
1527,SARAH,Jones, john.smith@gmail.com ,Customer Support,Coordinator,Durban,55,35000,Active,21-05-22
1528,SARAH,Jones,Nomsa.Khumalo@yahoo.com,Finance,Analyst,Johannesburg,41,62000,Resigned,17-03-24
1529,John,Dlamini, john.smith@gmail.com ,IT,Specialist,Cape Town,34,62000,Active,10-01-24
1530,Nomsa,Mokoena,,Human Resources,Coordinator,Johannesburg,25,62000,Active,22-10-19
1531,Lerato, mokoena ,,Finance,Specialist,Johannesburg,29,15000,Active,27-02-24
1532,Lerato,Khumalo, john.smith@gmail.com ,IT,Coordinator,Johannesburg,29,62000,Active,06-07-24
1533,Sipho,Smith,,Human Resources,Manager,Durban,55,62000,Active,03-03-20
1534,John,Khumalo, john.smith@gmail.com ,Marketing,Coordinator,Johannesburg,29,22000,Active,05-05-24
1535,Sipho,Khumalo,Nomsa.Khumalo@yahoo.com,Customer Support,Specialist,Pretoria,34,48000,Resigned,22-11-22
1536,Lerato,Jones,thabo.dlamini@gmail.com,IT,Manager,Johannesburg,-1,35000,Active,05-06-21
1537,Nomsa,Khumalo,thabo.dlamini@gmail.com,Customer Support,Analyst,Johannesburg,-1,62000,On Leave,16-01-24
1538,SARAH,Jones,,Marketing,Manager,Cape Town,22,62000,Resigned,08-05-18
1539,John,Smith,Nomsa.Khumalo@yahoo.com,Human Resources,Administrator,Cape Town,-1,62000,On Leave,05-02-24
1540,Nomsa,Smith,,Operations,Analyst,Pretoria,29,62000,Active,06-04-21
1541,SARAH,Jones,Nomsa.Khumalo@yahoo.com,Operations,Coordinator,Pretoria,25,22000,On Leave,05-09-20
1542, john ,Mokoena,,Human Resources,Analyst,Cape Town,-1,48000,Active,06-05-24
1543,Sipho,Khumalo,Nomsa.Khumalo@yahoo.com,Finance,Coordinator,Bloemfontein,-1,35000,Resigned,15-09-18
1544,Lerato,Dlamini,thabo.dlamini@gmail.com,Customer Support,Specialist,Johannesburg,55,62000,On Leave,08-04-23
1545,SARAH, mokoena , john.smith@gmail.com ,Operations,Manager,Bloemfontein,25,48000,On Leave,25-01-21
1546,Sipho,Jones,thabo.dlamini@gmail.com,Operations,Specialist,Pretoria,25,62000,Resigned,31-03-22
1547,SARAH,Khumalo,,Marketing,Manager,Johannesburg,41,22000,Resigned,16-12-21
1548,Nomsa,Dlamini,,Customer Support,Specialist,Cape Town,25,22000,Active,10-11-19
1549,John, mokoena ,thabo.dlamini@gmail.com,Customer Support,Coordinator,Pretoria,-1,35000,On Leave,23-01-22
1550,Lerato, mokoena ,,Marketing,Coordinator,Bloemfontein,25,48000,Active,10-04-19
1551,Thabo,Mokoena,,Operations,Coordinator,Cape Town,55,62000,Active,25-09-20
1552,Nomsa,Dlamini,Nomsa.Khumalo@yahoo.com,Human Resources,Coordinator,Bloemfontein,34,62000,On Leave,02-06-24
1553, john , mokoena , john.smith@gmail.com ,Finance,Coordinator,Pretoria,41,48000,Resigned,18-03-18
1554,Nomsa,Smith,,IT,Manager,Cape Town,41,62000,Resigned,30-11-19
1555, john , mokoena , john.smith@gmail.com ,Marketing,Manager,Bloemfontein,22,22000,Resigned,18-11-19
1556,Nomsa,Dlamini,thabo.dlamini@gmail.com,IT,Manager,Bloemfontein,55,48000,Active,28-04-22
1557,Thabo,Mokoena,,Operations,Manager,Johannesburg,-1,62000,On Leave,16-10-24
1558,Thabo,Smith,Nomsa.Khumalo@yahoo.com,Operations,Manager,Johannesburg,-1,48000,On Leave,27-04-19
1559,Sipho,Dlamini,,Marketing,Coordinator,Pretoria,-1,48000,Resigned,20-09-22
1560,SARAH, mokoena ,,Finance,Administrator,Cape Town,29,48000,Active,09-08-24
1561,Sipho,Jones,,Marketing,Specialist,Cape Town,22,15000,On Leave,10-12-18
1562,Thabo,Jones,thabo.dlamini@gmail.com,Marketing,Coordinator,Durban,34,35000,Active,11-11-23
1563,Lerato, mokoena ,,Human Resources,Specialist,Bloemfontein,34,62000,Resigned,26-09-19
1564, john ,Smith,Nomsa.Khumalo@yahoo.com,Marketing,Manager,Bloemfontein,34,22000,Resigned,02-02-21
1565,John,Smith, john.smith@gmail.com ,Human Resources,Manager,Durban,-1,48000,On Leave,09-04-24
1566,SARAH, mokoena ,thabo.dlamini@gmail.com,Customer Support,Coordinator,Pretoria,-1,22000,Active,20-07-19
1567,John,Smith, john.smith@gmail.com ,Operations,Manager,Johannesburg,25,48000,On Leave,28-05-20
1568,SARAH,Dlamini,Nomsa.Khumalo@yahoo.com,Marketing,Manager,Pretoria,22,15000,Resigned,22-01-18
1569,Sipho,Dlamini,,Finance,Administrator,Pretoria,41,62000,Resigned,27-06-20
1570,Thabo,Mokoena,,Marketing,Analyst,Cape Town,-1,62000,Resigned,13-09-24
1571,Thabo,Jones,,Operations,Coordinator,Bloemfontein,25,15000,Resigned,08-03-20
1572, john ,Dlamini,Nomsa.Khumalo@yahoo.com,Finance,Specialist,Pretoria,29,48000,Resigned,06-09-20
1573,Nomsa,Jones,thabo.dlamini@gmail.com,Customer Support,Analyst,Johannesburg,41,35000,On Leave,28-07-24
1574,John,Khumalo, john.smith@gmail.com ,Human Resources,Coordinator,Bloemfontein,25,48000,Resigned,09-04-24
1575,Thabo,Khumalo,Nomsa.Khumalo@yahoo.com,Marketing,Manager,Johannesburg,41,15000,On Leave,12-06-24
1576,Sipho,Dlamini,,Human Resources,Manager,Bloemfontein,29,48000,Resigned,20-04-21
1577,Lerato,Mokoena, john.smith@gmail.com ,Marketing,Administrator,Bloemfontein,-1,15000,Resigned,25-04-24
1578,Sipho,Dlamini,,Customer Support,Coordinator,Cape Town,-1,35000,Resigned,22-04-19
1579,John,Jones,thabo.dlamini@gmail.com,Customer Support,Specialist,Cape Town,29,15000,Resigned,17-12-21
1580,Thabo,Jones,Nomsa.Khumalo@yahoo.com,Marketing,Specialist,Durban,25,62000,Resigned,01-11-21
1581, john , mokoena ,Nomsa.Khumalo@yahoo.com,Marketing,Coordinator,Cape Town,55,22000,Resigned,19-01-20
1582,Nomsa,Mokoena,Nomsa.Khumalo@yahoo.com,Operations,Specialist,Cape Town,-1,15000,Active,26-04-20
1583, john , mokoena ,,Operations,Analyst,Bloemfontein,22,48000,Resigned,18-11-18
1584,Lerato,Jones, john.smith@gmail.com ,Marketing,Coordinator,Bloemfontein,29,48000,Active,15-07-21
1585,Nomsa,Dlamini,,Marketing,Administrator,Bloemfontein,22,62000,Resigned,20-06-24
1586,SARAH, mokoena ,Nomsa.Khumalo@yahoo.com,Marketing,Analyst,Bloemfontein,34,35000,On Leave,01-06-22
1587,Thabo, mokoena ,Nomsa.Khumalo@yahoo.com,Marketing,Manager,Johannesburg,29,35000,On Leave,04-02-18
1588,Nomsa,Jones, john.smith@gmail.com ,IT,Specialist,Pretoria,41,35000,Resigned,29-11-20
1589,Lerato,Smith,Nomsa.Khumalo@yahoo.com,Marketing,Specialist,Durban,-1,48000,Resigned,24-01-20
1590,Nomsa,Jones,Nomsa.Khumalo@yahoo.com,Operations,Coordinator,Johannesburg,55,35000,Active,21-01-23
1591,Lerato,Smith,Nomsa.Khumalo@yahoo.com,IT,Coordinator,Pretoria,-1,15000,Active,24-03-24
1592,Lerato,Mokoena,,Operations,Specialist,Pretoria,29,35000,On Leave,23-09-22
1593,Thabo,Smith,thabo.dlamini@gmail.com,Customer Support,Coordinator,Johannesburg,25,35000,Resigned,14-05-24
1594,Lerato, mokoena , john.smith@gmail.com ,Human Resources,Specialist,Durban,41,62000,Resigned,30-01-19
1595,Thabo,Smith,thabo.dlamini@gmail.com,Human Resources,Manager,Cape Town,41,62000,On Leave,10-11-21
1596,Nomsa,Khumalo, john.smith@gmail.com ,Human Resources,Manager,Pretoria,-1,48000,Active,15-01-24
1597,John,Khumalo,,Customer Support,Coordinator,Cape Town,55,35000,Resigned,10-04-22
1598,Lerato,Dlamini,thabo.dlamini@gmail.com,IT,Specialist,Cape Town,29,35000,On Leave,30-05-24
1599, john ,Khumalo,,Customer Support,Administrator,Durban,34,35000,On Leave,08-04-21
1600,John,Smith,,IT,Coordinator,Johannesburg,25,22000,On Leave,01-08-24
1601, john , mokoena ,thabo.dlamini@gmail.com,IT,Coordinator,Pretoria,22,15000,Active,27-10-20
1602,John,Dlamini,thabo.dlamini@gmail.com,Marketing,Manager,Johannesburg,22,35000,On Leave,23-04-23
1603,Thabo, mokoena ,,Human Resources,Coordinator,Cape Town,55,35000,Resigned,29-09-19
1604,Nomsa,Jones,Nomsa.Khumalo@yahoo.com,Finance,Analyst,Durban,-1,35000,Resigned,02-06-19
1605,SARAH,Jones, john.smith@gmail.com ,Operations,Administrator,Cape Town,55,62000,Active,29-03-23
1606,John,Smith,,Marketing,Manager,Bloemfontein,29,35000,Resigned,17-08-24
1607,Nomsa,Dlamini,,Human Resources,Specialist,Pretoria,29,22000,Resigned,20-01-24
1608,Thabo,Jones,Nomsa.Khumalo@yahoo.com,Human Resources,Specialist,Pretoria,41,15000,On Leave,13-02-18
1609,SARAH,Smith, john.smith@gmail.com ,Finance,Administrator,Durban,41,22000,Active,08-07-23
1610,Sipho,Mokoena,,Operations,Administrator,Pretoria,25,22000,On Leave,24-02-24
1611,SARAH,Smith,Nomsa.Khumalo@yahoo.com,Human Resources,Analyst,Pretoria,55,22000,On Leave,16-05-22
1612,Sipho, mokoena ,,Human Resources,Administrator,Cape Town,-1,15000,Active,18-01-21
1613,Sipho,Dlamini,,Operations,Administrator,Durban,55,62000,Resigned,14-07-19
1614,Sipho,Dlamini,Nomsa.Khumalo@yahoo.com,Finance,Manager,Johannesburg,25,15000,Resigned,09-02-20
1615,Nomsa, mokoena ,,Customer Support,Analyst,Cape Town,22,22000,Active,07-01-21
1616,Nomsa,Khumalo,,Human Resources,Administrator,Durban,34,15000,Resigned,15-07-23
1617,SARAH,Mokoena,thabo.dlamini@gmail.com,Human Resources,Administrator,Johannesburg,41,48000,Active,25-11-18
1618,SARAH,Khumalo,,Finance,Analyst,Cape Town,34,48000,Active,27-02-20
1619,Nomsa,Smith,thabo.dlamini@gmail.com,Operations,Coordinator,Pretoria,34,35000,Resigned,18-05-18
1620, john , mokoena ,thabo.dlamini@gmail.com,Customer Support,Manager,Bloemfontein,22,35000,Resigned,12-10-19
1621,Nomsa,Khumalo,thabo.dlamini@gmail.com,Customer Support,Coordinator,Johannesburg,25,48000,Resigned,08-05-21
1622,Nomsa,Khumalo,,Finance,Administrator,Cape Town,22,15000,On Leave,03-03-18
1623, john ,Jones,Nomsa.Khumalo@yahoo.com,Human Resources,Analyst,Cape Town,25,48000,Active,01-05-23
1624,SARAH, mokoena ,thabo.dlamini@gmail.com,Finance,Specialist,Cape Town,55,62000,Active,18-10-21
1625,Lerato,Mokoena, john.smith@gmail.com ,Operations,Specialist,Pretoria,55,22000,Active,31-05-19
1626,Sipho, mokoena ,Nomsa.Khumalo@yahoo.com,Human Resources,Analyst,Pretoria,55,48000,On Leave,28-03-22
1627,John, mokoena ,,IT,Manager,Cape Town,41,35000,Resigned,22-04-21
1628,Sipho,Jones,,IT,Analyst,Bloemfontein,25,48000,Resigned,03-04-23
1629,John,Khumalo,,Finance,Manager,Pretoria,55,22000,Active,14-12-20
1630,SARAH,Jones,Nomsa.Khumalo@yahoo.com,Human Resources,Analyst,Bloemfontein,-1,48000,Active,31-01-22
1631, john ,Smith,,IT,Manager,Durban,29,48000,On Leave,17-11-23
1632,Thabo,Dlamini,,Customer Support,Analyst,Johannesburg,-1,22000,Active,12-08-21
1633,Nomsa,Dlamini,,IT,Analyst,Johannesburg,41,48000,On Leave,09-05-18
1634,John,Jones,,Human Resources,Analyst,Durban,25,62000,On Leave,30-06-23
1635,Thabo,Mokoena,,Finance,Administrator,Johannesburg,29,62000,On Leave,18-10-18
1636,SARAH,Khumalo,thabo.dlamini@gmail.com,Operations,Specialist,Bloemfontein,22,15000,Resigned,31-08-22
1637,Nomsa,Jones,thabo.dlamini@gmail.com,Finance,Coordinator,Bloemfontein,34,22000,Active,16-11-18
1638, john ,Mokoena,,Customer Support,Coordinator,Bloemfontein,55,62000,Resigned,26-11-23
1639,SARAH, mokoena ,,Human Resources,Administrator,Pretoria,22,22000,Active,09-03-19
1640,Lerato,Jones, john.smith@gmail.com ,Customer Support,Coordinator,Bloemfontein,41,48000,Resigned,02-03-24
1641,John,Khumalo, john.smith@gmail.com ,Marketing,Administrator,Durban,41,22000,On Leave,14-07-21
1642,Nomsa,Smith,,Customer Support,Specialist,Durban,34,48000,Resigned,13-02-24
1643, john ,Dlamini, john.smith@gmail.com ,Operations,Analyst,Bloemfontein,25,35000,Active,01-01-18
1644,Nomsa,Mokoena, john.smith@gmail.com ,Finance,Specialist,Bloemfontein,41,62000,On Leave,15-05-21
1645,Nomsa,Dlamini,thabo.dlamini@gmail.com,Marketing,Specialist,Cape Town,25,35000,Resigned,30-05-24
1646,Nomsa,Mokoena, john.smith@gmail.com ,Human Resources,Analyst,Bloemfontein,34,62000,Active,12-07-24
1647, john ,Khumalo,,IT,Administrator,Bloemfontein,-1,15000,On Leave,13-11-18
1648,Thabo, mokoena ,,Marketing,Analyst,Johannesburg,-1,35000,Resigned,15-05-21
1649,Lerato,Dlamini,Nomsa.Khumalo@yahoo.com,Customer Support,Manager,Johannesburg,55,48000,Active,14-11-22
1650,John,Dlamini, john.smith@gmail.com ,Operations,Manager,Cape Town,29,62000,On Leave,02-06-21
1651,Nomsa,Dlamini,,Marketing,Manager,Bloemfontein,41,15000,Active,23-06-20
1652,Sipho,Smith,Nomsa.Khumalo@yahoo.com,IT,Specialist,Johannesburg,34,62000,On Leave,05-11-22
1653,John,Smith, john.smith@gmail.com ,Finance,Administrator,Bloemfontein,34,22000,Active,21-07-18
1654,John,Mokoena,,Marketing,Manager,Cape Town,41,62000,On Leave,24-05-23
1655,Nomsa,Mokoena,thabo.dlamini@gmail.com,Human Resources,Administrator,Durban,55,62000,Active,18-11-23
1656, john ,Smith,,Human Resources,Specialist,Cape Town,29,35000,On Leave,06-04-19
1657,SARAH,Khumalo,Nomsa.Khumalo@yahoo.com,Human Resources,Manager,Pretoria,41,22000,Resigned,10-04-18
1658,SARAH,Mokoena,Nomsa.Khumalo@yahoo.com,Customer Support,Specialist,Cape Town,-1,15000,Active,03-07-18
1659,Nomsa,Jones,Nomsa.Khumalo@yahoo.com,Human Resources,Analyst,Durban,55,15000,Resigned,12-08-18
1660,Lerato,Dlamini, john.smith@gmail.com ,IT,Manager,Cape Town,25,62000,On Leave,18-01-23
1661,John,Smith,,Customer Support,Coordinator,Johannesburg,34,62000,On Leave,25-11-20
1662,Thabo,Khumalo,Nomsa.Khumalo@yahoo.com,Finance,Specialist,Cape Town,-1,62000,Resigned,28-11-23
1663,Lerato, mokoena ,thabo.dlamini@gmail.com,Finance,Administrator,Durban,55,35000,Active,06-08-18
1664,Sipho, mokoena ,,IT,Administrator,Bloemfontein,55,15000,Resigned,20-03-18
1665,SARAH,Jones,,Finance,Coordinator,Cape Town,41,48000,On Leave,09-06-23
1666,Thabo,Mokoena,,Human Resources,Specialist,Pretoria,34,22000,Active,30-03-18
1667, john ,Khumalo, john.smith@gmail.com ,Customer Support,Specialist,Cape Town,41,35000,Active,21-11-21
1668,Lerato,Dlamini,,Human Resources,Coordinator,Cape Town,29,48000,On Leave,21-11-20
1669,Thabo, mokoena ,,Operations,Manager,Cape Town,34,22000,On Leave,17-07-19
1670,Lerato,Khumalo,,Human Resources,Administrator,Bloemfontein,25,22000,On Leave,18-09-19
1671,John,Jones,Nomsa.Khumalo@yahoo.com,IT,Specialist,Bloemfontein,25,48000,Active,22-07-19
1672,Nomsa,Khumalo,thabo.dlamini@gmail.com,Operations,Manager,Johannesburg,25,35000,Active,02-05-24
1673,SARAH,Khumalo,,Marketing,Specialist,Pretoria,55,35000,Active,01-05-18
1674,Thabo,Mokoena,Nomsa.Khumalo@yahoo.com,Finance,Manager,Bloemfontein,29,62000,On Leave,09-02-20
1675,John,Mokoena,Nomsa.Khumalo@yahoo.com,Customer Support,Analyst,Durban,22,48000,Active,03-08-20
1676,SARAH,Jones,,Customer Support,Specialist,Cape Town,-1,48000,Resigned,20-08-23
1677,Nomsa,Mokoena,Nomsa.Khumalo@yahoo.com,IT,Analyst,Pretoria,-1,15000,Resigned,25-04-23
1678,Nomsa, mokoena ,Nomsa.Khumalo@yahoo.com,IT,Analyst,Cape Town,34,62000,Resigned,19-08-22
1679,SARAH,Smith,Nomsa.Khumalo@yahoo.com,Marketing,Administrator,Johannesburg,41,48000,On Leave,23-08-21
1680,Lerato,Jones,,Operations,Manager,Bloemfontein,55,15000,On Leave,05-07-21
1681,Lerato,Smith,thabo.dlamini@gmail.com,IT,Manager,Bloemfontein,34,15000,On Leave,24-03-19
1682,John, mokoena ,thabo.dlamini@gmail.com,IT,Specialist,Pretoria,34,35000,Resigned,06-05-22
1683,Nomsa,Smith, john.smith@gmail.com ,Operations,Analyst,Bloemfontein,25,48000,On Leave,05-03-23
1684,Thabo, mokoena ,,Finance,Coordinator,Bloemfontein,55,62000,Active,25-01-23
1685,Lerato,Khumalo,,Finance,Coordinator,Pretoria,41,22000,Resigned,30-05-22
1686,Sipho,Khumalo,Nomsa.Khumalo@yahoo.com,Customer Support,Analyst,Johannesburg,22,48000,On Leave,05-01-19
1687,Thabo,Jones,,Customer Support,Manager,Bloemfontein,25,48000,On Leave,26-01-22
1688,Thabo,Mokoena, john.smith@gmail.com ,Operations,Coordinator,Cape Town,-1,22000,Active,08-04-22
1689,Lerato,Khumalo, john.smith@gmail.com ,Customer Support,Administrator,Durban,55,22000,Active,30-07-18
1690,Nomsa,Dlamini,,Human Resources,Analyst,Pretoria,34,48000,On Leave,23-06-19
1691,John,Smith,Nomsa.Khumalo@yahoo.com,IT,Manager,Pretoria,34,48000,Resigned,24-01-18
1692,John,Jones,thabo.dlamini@gmail.com,IT,Manager,Durban,41,62000,Active,22-11-18
1693,Nomsa,Mokoena,thabo.dlamini@gmail.com,Customer Support,Specialist,Johannesburg,25,15000,On Leave,20-07-18
1694,SARAH,Jones, john.smith@gmail.com ,Human Resources,Analyst,Johannesburg,22,48000,Active,25-06-24
1695, john ,Khumalo,,Customer Support,Manager,Bloemfontein,-1,62000,Active,23-10-19
1696, john ,Jones, john.smith@gmail.com ,Finance,Analyst,Durban,29,35000,Resigned,09-02-23
1697,SARAH,Smith,,Finance,Specialist,Pretoria,25,15000,On Leave,05-10-18
1698,Sipho,Jones,,Operations,Coordinator,Cape Town,41,15000,Active,29-01-21
1699, john , mokoena ,,Finance,Administrator,Bloemfontein,-1,35000,Resigned,29-05-24
1700,SARAH,Khumalo, john.smith@gmail.com ,Operations,Manager,Bloemfontein,29,22000,On Leave,29-10-24
1701,Lerato,Jones,,Marketing,Coordinator,Bloemfontein,25,35000,Active,23-04-24
1702,Thabo,Dlamini,,Customer Support,Analyst,Cape Town,-1,62000,Resigned,07-01-18
1703,Thabo,Khumalo, john.smith@gmail.com ,Operations,Coordinator,Johannesburg,55,22000,On Leave,23-08-22
1704,Sipho,Dlamini, john.smith@gmail.com ,Human Resources,Manager,Bloemfontein,29,15000,Active,27-02-21
1705,Sipho,Smith,,Operations,Analyst,Cape Town,25,35000,Resigned,27-09-21
1706,Lerato,Dlamini,Nomsa.Khumalo@yahoo.com,Marketing,Coordinator,Pretoria,-1,62000,Resigned,17-05-23
1707,SARAH,Smith,thabo.dlamini@gmail.com,Operations,Specialist,Bloemfontein,55,35000,On Leave,10-03-23
1708,Thabo,Mokoena,,Customer Support,Specialist,Durban,22,22000,Resigned,04-01-24
1709,Sipho,Smith,,IT,Manager,Bloemfontein,34,22000,On Leave,08-05-18
1710,SARAH,Khumalo, john.smith@gmail.com ,Customer Support,Analyst,Durban,34,15000,Resigned,24-04-19
1711,Sipho,Smith, john.smith@gmail.com ,IT,Manager,Durban,25,15000,Resigned,31-08-20
1712,SARAH,Mokoena,thabo.dlamini@gmail.com,Marketing,Manager,Johannesburg,-1,48000,On Leave,03-06-18
1713,Nomsa,Khumalo,,Customer Support,Manager,Durban,-1,35000,Active,24-09-19
1714,SARAH,Jones,Nomsa.Khumalo@yahoo.com,IT,Analyst,Pretoria,34,62000,Active,07-02-19
1715,Sipho,Dlamini,,Finance,Specialist,Pretoria,22,15000,On Leave,17-01-18
1716,Thabo,Jones, john.smith@gmail.com ,Customer Support,Coordinator,Durban,25,22000,Resigned,03-07-21
1717,John,Khumalo,,Customer Support,Analyst,Durban,25,22000,Resigned,07-02-21
1718,Thabo,Jones,,Operations,Analyst,Cape Town,41,35000,On Leave,14-04-19
1719,Sipho,Mokoena, john.smith@gmail.com ,Operations,Coordinator,Cape Town,22,35000,On Leave,28-07-21
1720,John,Smith,thabo.dlamini@gmail.com,IT,Analyst,Pretoria,55,15000,Active,19-10-21
1721,Thabo,Dlamini,,Marketing,Coordinator,Bloemfontein,41,48000,On Leave,21-04-22
1722,Sipho,Khumalo,Nomsa.Khumalo@yahoo.com,Customer Support,Manager,Johannesburg,-1,48000,On Leave,27-12-21
1723,Thabo, mokoena ,,Finance,Administrator,Durban,55,48000,Resigned,24-06-19
1724,Nomsa,Mokoena,,Human Resources,Specialist,Pretoria,25,35000,Resigned,07-08-20
1725,Lerato,Dlamini,thabo.dlamini@gmail.com,Marketing,Analyst,Durban,34,48000,Active,31-01-23
1726,SARAH,Khumalo,,Operations,Coordinator,Bloemfontein,22,48000,On Leave,02-03-21
1727,Sipho,Jones,thabo.dlamini@gmail.com,Human Resources,Manager,Pretoria,34,62000,Resigned,15-03-19
1728,John,Mokoena,,IT,Administrator,Pretoria,22,35000,Active,04-09-20
1729,Lerato,Smith,,Human Resources,Manager,Cape Town,25,15000,On Leave,17-08-24
1730,SARAH,Smith,thabo.dlamini@gmail.com,Operations,Manager,Pretoria,29,62000,Active,09-06-24
1731,Nomsa,Khumalo,,Finance,Manager,Johannesburg,55,62000,Resigned,29-12-22
1732,Lerato, mokoena ,thabo.dlamini@gmail.com,Finance,Coordinator,Cape Town,41,15000,Active,03-09-21
1733,Lerato,Jones, john.smith@gmail.com ,Marketing,Manager,Bloemfontein,34,22000,Active,04-09-19
1734,Sipho,Jones, john.smith@gmail.com ,Marketing,Specialist,Johannesburg,41,15000,On Leave,20-07-21
1735,Lerato,Mokoena, john.smith@gmail.com ,Finance,Specialist,Bloemfontein,22,15000,On Leave,22-09-23
1736,SARAH,Khumalo,thabo.dlamini@gmail.com,Human Resources,Analyst,Cape Town,34,62000,Resigned,12-04-24
1737, john ,Smith,,Marketing,Administrator,Bloemfontein,25,22000,Resigned,27-07-21
1738,Nomsa,Jones,,Human Resources,Administrator,Cape Town,29,22000,Active,24-07-19
1739,Thabo, mokoena ,thabo.dlamini@gmail.com,IT,Administrator,Pretoria,25,15000,Active,17-02-18
1740,SARAH,Smith,,Marketing,Manager,Cape Town,34,62000,Resigned,31-08-22
1741,SARAH,Smith,,Human Resources,Coordinator,Cape Town,34,62000,Active,11-03-24
1742,Lerato, mokoena ,Nomsa.Khumalo@yahoo.com,Customer Support,Manager,Durban,34,62000,On Leave,25-06-24
1743,Thabo,Dlamini,,Marketing,Specialist,Johannesburg,41,48000,On Leave,12-02-22
1744,Nomsa, mokoena ,,Human Resources,Administrator,Bloemfontein,22,62000,On Leave,24-11-18
1745,Nomsa,Smith,thabo.dlamini@gmail.com,Customer Support,Manager,Bloemfontein,29,62000,Active,29-12-18
1746,John,Dlamini,,Marketing,Manager,Pretoria,41,35000,Resigned,08-11-21
1747,SARAH,Khumalo, john.smith@gmail.com ,IT,Analyst,Bloemfontein,55,35000,On Leave,16-12-21
1748,Sipho,Dlamini,,Operations,Coordinator,Bloemfontein,22,35000,On Leave,27-04-24
1749,Sipho,Smith,thabo.dlamini@gmail.com,IT,Manager,Johannesburg,-1,35000,Resigned,22-04-18
1750,John,Khumalo, john.smith@gmail.com ,Human Resources,Analyst,Johannesburg,41,22000,On Leave,27-06-19
1751, john ,Smith, john.smith@gmail.com ,IT,Specialist,Cape Town,34,22000,On Leave,12-09-19
1752,Sipho,Dlamini,Nomsa.Khumalo@yahoo.com,Operations,Coordinator,Pretoria,-1,48000,Resigned,16-05-18
1753, john ,Smith,Nomsa.Khumalo@yahoo.com,IT,Manager,Durban,22,35000,Active,01-09-20
1754,Nomsa,Smith,,Marketing,Specialist,Pretoria,55,62000,Active,04-08-18
1755, john , mokoena ,,Marketing,Specialist,Cape Town,41,48000,Active,05-04-22
1756,SARAH,Smith,,Customer Support,Specialist,Bloemfontein,55,15000,Active,28-03-21
1757, john ,Khumalo,,Operations,Specialist,Durban,29,35000,Active,17-12-23
1758, john ,Jones,,Marketing,Coordinator,Bloemfontein,-1,22000,On Leave,11-11-20
1759, john , mokoena ,Nomsa.Khumalo@yahoo.com,Human Resources,Manager,Johannesburg,55,15000,Active,14-10-21
1760,Lerato,Dlamini,,Finance,Administrator,Durban,25,35000,Resigned,18-02-18
1761,Thabo,Dlamini,,Finance,Analyst,Bloemfontein,55,22000,On Leave,01-03-20
1762, john ,Dlamini,thabo.dlamini@gmail.com,Operations,Coordinator,Pretoria,55,62000,Active,14-05-19
1763, john ,Mokoena, john.smith@gmail.com ,Human Resources,Administrator,Johannesburg,55,48000,Resigned,31-03-19
1764, john , mokoena , john.smith@gmail.com ,Human Resources,Coordinator,Johannesburg,29,15000,Resigned,15-10-22
1765,Sipho,Dlamini, john.smith@gmail.com ,Human Resources,Coordinator,Pretoria,22,48000,Active,11-05-22
1766,Lerato,Mokoena,,Finance,Coordinator,Bloemfontein,-1,48000,Active,04-11-24
1767,Lerato, mokoena , john.smith@gmail.com ,Finance,Analyst,Johannesburg,22,62000,On Leave,12-03-19
1768,SARAH,Smith,thabo.dlamini@gmail.com,Marketing,Coordinator,Johannesburg,22,48000,Resigned,23-10-20
1769, john ,Khumalo,,Operations,Analyst,Bloemfontein,55,48000,Resigned,13-09-19
1770,Lerato, mokoena ,thabo.dlamini@gmail.com,Operations,Coordinator,Johannesburg,34,48000,Active,22-11-22
1771,John,Khumalo, john.smith@gmail.com ,Customer Support,Specialist,Pretoria,22,15000,Resigned,12-05-24
1772,SARAH,Khumalo,thabo.dlamini@gmail.com,Marketing,Specialist,Cape Town,25,62000,Active,30-12-23
1773, john ,Mokoena, john.smith@gmail.com ,Customer Support,Administrator,Johannesburg,55,35000,Resigned,23-04-22
1774, john ,Smith,Nomsa.Khumalo@yahoo.com,IT,Analyst,Cape Town,22,62000,Active,14-12-18
1775,Lerato,Dlamini,,Customer Support,Specialist,Pretoria,41,48000,Active,27-06-23
